quizzes,solutions
060070020400003000085040906070835000000019452010006080100080060042000009300052708,963578124421693875785241936274835691638719452519426387157984263842367519396152748
007046100206390450580000009800057060090060070002100300458000000301870900600002003,937546128216398457584721639843957261195263874762184395458639712321875946679412583
005400021002807004470000390030670002000105906090002400008010070060030005100756080,985463721312897564476521398534679812827145936691382457258914673769238145143756289
148000600009010054000308002002060900400580010360094700670000400020650008010072000,148925637239716854756348192582167943497583216361294785675839421924651378813472569
004000301000175006065002900000900834400568000720301000006803705800000490032000010,274689351389175246165432987651927834493568172728341569946813725817256493532794618
000903000851074003000010204000090057070002460163000000032046018005800042708005900,427963185851274693396518274284691357579382461163457829932746518615839742748125936
050380960006010403400720050843060002007000000600879000201000800000100079500003640,152384967786915423439726158843561792917432586625879314291647835364158279578293641
100927030607040800000300015500800923710030004028000600400590200062000300900008007,185927436637145892294386715546871923719632584328459671471593268862714359953268147
096302000500006048078000960002045709083010004000207010000060103035004620100700000,496382571521976348378451962612845739783619254954237816247568193835194627169723485
005001000907004601630900700700400090080000005000163020200700040400352100003800560,845671239927534681631928754712485396386297415594163827258716943469352178173849562
010940700078500000640008032009073804800690025260001007003020080500000000006000419,312946758978532641645718932159273864837694125264851397493127586581469273726385419
802300905043000600061047200600002003000005004780901500350709080000160700190800060,872316945543298617961547238615472893239685174784931526356729481428163759197854362
500003097907010200002040000008000000409800710070605004300950086680420003001000040,516283497947516238832749651258174369469832715173695824324957186685421973791368542
700208050050000930004010600080520010210470003609000000060804000900000406802300507,796238154158647932324915678483526719215479863679183245567894321931752486842361597
060401009709020050010050830000908000045000003000574620450300980900000107072800000,563481279789623451214759836627938514845162793391574628456317982938245167172896345
000907005504008709090400030803009017000845006642000050010003000207000003408710002,381967245524138769796452831853629417179845326642371958915283674267594183438716592
900070300056000040030100002001029057700580010460300800008090200610040075279600080,924875361156932748837164592381429657792586413465317829548791236613248975279653184
002156000059034020100000080318720900000010000906000507030040890090008701500072643,842156379759834126163297485318725964475619238926483517637541892294368751581972643
007850060500020709020043010003000092104000005700916000609230840405107300000008007,317859264548621739926743518863574192194382675752916483679235841485197326231468957
800000052000413600000025370020078004970100500381009000007600825200900100546000030,813796452752413698469825371625378914974162583381549267197634825238957146546281739
458000009009600000060020805900710502800004960075000013240850700300107008000900130,458371629729685341163429875934716582812534967675298413241853796396147258587962134
205007030040600000608910520700096180000200709002008340003001805019050407067400000,295847631341625978678913524734596182186234759952178346423761895819352467567489213
701890046043501290200000500600000008500420970090000010000013000007208064106007030,751892346843561297269374581672139458518426973394785612485613729937258164126947835
000065049200900008050402307003100080007004000690800030800000501061350002049070000,318765249274913658956482317423196785187534926695827134832649571761358492549271863
046090003002508400700041000071005080000910056000000290508002060024070000300006800,846297513132568479759341628971625384283914756465783291518432967624879135397156842
500080200200105809190470500080920040019300020750004060040060007603090000000703001,537689214264135879198472536386927145419356728752814963941268357673591482825743691
760500000904073000002410095807004031000032000506090804000000203090060018415000600,761589342954273186382416795827654931149832567536197824678941253293765418415328679
900085100100070034002046700805061070004930600600002900400000090080027050721000800,947385126168279534532146789895461372274938615613752948456813297389627451721594863
000004350000970068610020000083100000502390007000008400020005890301069740000730600,279684351435971268618523974983147526542396187167258439726415893351869742894732615
640008020095304100081090700052740000100800300000602000000001403907000060360000009,643178925795324186281596734852743691176859342439612857528961473917435268364287519
006008431090250070030100000050000000704000260100090005208060140003004097005701806,526978431491253678837146952359682714784315269162497385278569143613824597945731826
000071020017300060905006000460803007103000092802005003000600008390704010026908500,684571329217389465935246781469823157153467892872195643541632978398754216726918534
030906000508400070070000301000021708009340102600000004401080050000100906890002407,134976825528413679976258341345621798789345162612897534461789253257134986893562417
080007030000040752000310900070605094105700000060031080003000016050080320204960000,489257631631849752527316948378625194145798263962431587893572416756184329214963875
600390017342000000000408060000000800000120090094076030035900024080010570209640100,658392417342761958917458362721539846863124795594876231135987624486213579279645183
006203490200580000018009030001340805060000009840071060000000320070100054093007600,756213498239584716418769532921346875367852149845971263184695327672138954593427681
090500062060409108700006500300000087109025400000800200023078004500004703006000090,894517362265439178731286549352641987189725436647893215923178654518964723476352891
005123080002040000090075006078406005000302890910500000601000059340000200080000710,765123984832649571194875326278496135456312897913587642621738459347951268589264713
871000000302000460900327000200903006040001050036850009508002700000010682000490001,871546923352189467964327815285973146749261358136854279518632794493715682627498531
040060170008030020900702503160500094009000000030104002050340000702008030080010609,243965178578431926916782543167523894429876315835194762651349287792658431384217659
083007090040100063209480050400908000050010700001000324070590000002006041908002005,183657492745129863269483157427938516356214789891765324674591238532876941918342675
407506090090820043830140007600380120000095300000000009001070600008000704052400010,427536891196827543835149267679384125214795386583612479341978652968251734752463918
082040050700305001650017040010000029300001670900083500007062000040500006000930280,182649753794325861653817942418756329325491678976283514837162495249578136561934287
000310000004005901085064000200100407090040605007038020010020806502709004030600700,976312548324875961185964273253196487891247635647538129719423856562789314438651792
023507019040030060708062000005010002000750000310600740152090008007080506900400000,623547819541839267798162354875914632264753981319628745152396478437281596986475123
001000902870300005054270600006009008100700000580030400069050020400008307000163090,631845972872396145954271683246519738193784256587632419369457821415928367728163594
000000903901050670000406050300020000040360580026100400005802397019000200800047065,654781923981253674273496851398524716147369582526178439465812397719635248832947165
090124000510006407600000008000093600370000804000750020720081300004200085905000100,897124536512836497643975218258493671379612854461758923726581349134269785985347162
050019600008005090400830002900500030006084000807603150002907400305200087040060010,253719648678425391491836572914572836536184729827693154182957463365241987749368215
160000000052109308004008702000060240971300500000085003089007600247000809003000005,168273954752149368394658712835961247971324586426785193589437621247516839613892475
090002504500600300020300907708050040004801600960200001050000870403009050000018002,397182564541697328826345917718956243234871695965234781152463879483729156679518432
003000102740000059805790000006271504004003000020604018200010080500800007000305600,693548172742136859815792463986271534154983726327654918269417385531869247478325691
000410390240007080003602050571000000300000248008096001030000700006100020090578630,687415392245937186913682457571824963369751248428396571834269715756143829192578634
502307000180000090600150004050030128930005607000060003300400510410089300007000006,542397861183246795679158234756934128931825647824761953368472519415689372297513486
700020340031080000602750000400000896090060004000300712008045021906000008010670950,789126345531489267642753189423517896197862534865394712378945621956231478214678953
040050089510037200008019037000000094000020670060003800792508000450000000103002060,347256189519837246628419537271685394835924671964173852792568413456391728183742965
270340000003070980000100020806210540050009006740003100100004852400000060908750000,279348615513672984684195327896217543351489276742563198167934852435821769928756431
000007030068940002001300405090510800020070506040006070006403200530082069700001000,459127638368945712271368495697514823123879546845236971916453287534782169782691354
000402008003010060409006050000060410010057000020840039807000001006080093950030080,561492378273518964489376152798263415314957826625841739837629541146785293952134687
708000269090070000006023508003702405450090020000850106200401000304560000080000710,738145269592678341146923578863712495451396827927854136279481653314567982685239714
000200041980031700602004005070060980200050004001900073300420610000079400500008009,753296841984531726612784395475163982239857164861942573398425617126379458547618239
400085030003000607089000045278010000500809020000006710960041000000700450002900163,427685931153294687689137245278413596516879324394526718965341872831762459742958163
000010800007000004450080932000300040205076100136800009600090020309504670082003001,923415867867239514451687932798351246245976183136842759674198325319524678582763491
000540070750800041260003090031000004509000060000002538400761200180090700306005000,918546372753829641264173895831657924529438167647912538495761283182394756376285419
320005070000240005900870040407080001008360007501700906040000023703010860000900500,324195678876243195915876342467589231298361457531724986149658723753412869682937514
002140070100603900384005000009002764040580100000000002007030850063000200000796010,692148375175623948384975621859312764246587139731469582917234856463851297528796413
001086000090703020003001540500002800000400107000960034708000390020850000416020700,241586973895743621673291548534172869962438157187965234758614392329857416416329785
900530100040092700860014250020000403058000090100067000009826500000000060700059080,972538146541692738863714259627985413358241697194367825439826571285173964716459382
040012000509800340070000608032050807008230000400060001021009703005600090300780506,846312975519876342273495618932154867168237459457968231621549783785623194394781526
086050020007810490050043000000070043174002800020009006009605072310008500000020900,486957321237816495951243687698571243174362859523489716849635172312798564765124938
000087004601020830005001090900300000700008250020740001080005300490810007052009060,239587614671924835845631792918352476764198253523746981187265349496813527352479168
000057000800409700021800005010038060304600000050200089006040850009300140200071030,493157628865429713721863495912738564384695271657214389136942857579386142248571936
090060300045907086003120000070400008000086295800309010901005000762000400000000061,197568342245937186683124579579412638314786295826359714931645827762891453458273961
007000053090100400645080900020030000000061320001009580069020000003950210080003040,217694853398175462645382971826537194954861327731249586169428735473956218582713649
020600003009400280050037040005804136200051000000970400000009000348002970076100805,427698513639415287851237649795824136264351798183976452512789364348562971976143825
009500002070190800000004037600200759530000000901006048084305100716020000005060004,869537412473192865152684937648213759537948621921756348284375196716429583395861274
680005030000961000020030790500098200004120807000000100370400600250300004096710000,689275431743961528125834796517698243964123857832547169378459612251386974496712385
004600090720403000856002100941050006200060087080304050003000009000807005100090204,314685792729413568856972143941758326235169487687324951563241879492837615178596234
000902075450308000030067001605070208901000000300400060100600050720009003000020849,816942375457318926239567481645173298971286534382495167198634752724859613563721849
010050603890200507003490082004170300500002060007600409000830210060000805070001000,412758693896213547753496182624179358589342761137685429945837216361924875278561934
570403006080007300900010000720390410004008600000200003400035201106020800008004970,572483196681957342943612587725396418314578629869241753497835261156729834238164975
090300006463020007100048900300009082705030000010400005002010039804500670050700400,598371246463925817127648953346159782785236194219487365672814539834592671951763428
070000090000518000206030804103409005600070000000000082324006000005082901801005036,578264193439518627216937854183429765652873419947651382324196578765382941891745236
700150004834000000005007098200080031000700050169040002000093600000020180028600509,792158364834269715615437298257986431483712956169345872541893627976524183328671549
200000853008600109090070004760000080109047200005001040083090010040000706607320500,276419853458632179391578624764253981139847265825961347583796412942185736617324598
000800951002003006106050043020090700001070032005201400804060500070005000053702009,437826951592413876186957243328694715941578632765231498814369527279185364653742189
700900000000030504023106090260709401080300000090012057000060085840000270501008600,758924316619837524423156798265789431187345962394612857972463185846591273531278649
580600010000000090019073060300410500100089200008000047020840000070050300904200670,582694713736128495419573862367412589145789236298365147623847951871956324954231678
605001000090480003734200005000106708460900000809007002000510240320604050000070019,685731924192485673734269185253146798467928531819357462978513246321694857546872319
320000800145070090000003701006400009030089605702010400084390016600024508000500000,327951864145876392968243751856432179431789625792615483584397216679124538213568947
006072030901004085000000906608043000350200040027500100030009610000850009002010704,586972431971634285243185976618743592359261847427598163735429618164857329892316754
097020300200041080000706000083200057104000020006185090001030005500000600602007914,497528361265341789318796542983264157154973826726185493841639275579412638632857914
006040201874000906009030050520000000000001690000003087032805000900210000160007004,356948271874152936219736458528679143743581692691423587432865719987214365165397824
030970145600004000070008900400000090390740080001500026052030014000080700840010630,238976145619354278574128963425861397396742581781593426952637814163489752847215639
200000945004561200370000600500034090081059030000100007900003160000097302020400080,216378945894561273375942618562734891781259436439186527957823164148697352623415789
000008502705000986006200304004002000000004157010679000090031200800400000630705009,143968572725143986986257314374512698269384157518679423497831265852496731631725849
000001057100040308008003900700000580245700006306000004070506000051030209690208070,934821657167945328528673941719364582245789136386152794472596813851437269693218475
009106030050087020270000140004030800900200500623005010098300007730041086000050000,849126735351487629276593148514639872987214563623875914198362457735941286462758391
950000020087600004001082000520030000108049600030570090000020831400001076000007905,956413728287695314341782569529136487178249653634578192765924831493851276812367945
070004125008700900005020006809005700050803060014002030003060200200037084460090001,976384125128756943345129876839645712752813469614972538583461297291537684467298351
000070002026540008000006010001000850040800003700053649008700936000620401004009070,415978362326541798897236514631492857549867123782153649258714936973625481164389275
000006300870050902200800051000104005107900008050070040060520800009008610704003000,415296387873451962296837451632184795147965238958372146361529874529748613784613529
001000826050300000270809100803000702000000965000746010040008009705102030096570000,931457826658321497274869153863915742417283965529746318142638579785192634396574281
006000089000752060400609350000030200089000073070010040700003800045820100200100690,526341789893752461417689352654937218189264573372518946761493825945826137238175694
070089020140006500300020107430090600000000008600851094005004002000760045890010030,576189423142376589389425167438297651951643278627851394765934812213768945894512736
073500104901000800800900036100702500008040023700300008052006070009004000600105940,273568194961423857845917236134782569598641723726359418452896371319274685687135942
000801076030060590001500000006709012094130050070200009809300107000040020520008040,452891376738462591961573284386759412294136758175284639849325167613947825527618943
800260007001509260000070001402000006010824570080150003294700000000300000305048900,849261357731589264526473891452937186613824579987156423294715638168392745375648912
301709008700020006504300090000090000847005900630407200010036082006040500900002040,361759428798124356524368197152693874847215963639487215415936782276841539983572641
000950867060004203089007004208500030910360058000010000142890000007030001050400620,421953867765184293389627514278549136914362758536718942142896375697235481853471629
400500900095307000806000002000000200900801640068004030003416000270950480000080051,427568913195327864836149572314675298952831647768294135583416729271953486649782351
470060020000900501001284009800052004023010000006030050095300060100040097000807300,479165823682973541351284679817652934523419786946738152795321468138546297264897315
400023000006405809057000300190000000008000601002091435005010026200600004009084750,481923567326475819957168342194536278538742691762891435845317926273659184619284753
059040830820006190000000000005070200170080063036400507204008950060500000003001700,659147832827356194341829675485673219172985463936412587214738956768594321593261748
006970000090800003810200600602700005538001009000048200007060054350000002004390170,426973581795816423813254697642739815538621749179548236987162354351487962264395178
600023500700019800004500910000680403052040007000357000090008000040000760087200001,619823574725419836834576912971682453352941687468357129196738245243195768587264391
570004006600510000010090307450100600006040912020308040700003001008000590003602804,579834126632517489814296357457129638386745912921368745745983261268471593193652874
360000078002078304000010090000200000400590703173086500005049016790803040006002000,364925178912678354587314692659237481428591763173486529235749816791863245846152937
070600800509000670020000310100009053004001000000478090030090201800304007796800004,371625849549183672628947315187269453964531728253478196435796281812354967796812534
000080035008206090070430600009000380200150007710003040035908200020001400600507010,462789135358216794971435628549672381283154967716893542135948276827361459694527813
000004120028073040609000007007401800230000060010050090070600200400002315500019600,753964128128573946649128537967431852235897461814256793371645289496782315582319674
000008705000127360090040000005000106140800070023690804800700092012000500500063008,261938745458127369397546281985374126146852973723691854834715692612489537579263418
002700010306400029000001008070500043084009006500006000103205007700930280000060090,852793614316458729947621538679512843284379156531846972193285467765934281428167395
000679043608000500000800019900002030310400208046500700002003150803206000100754000,521679843698341527734825619987162435315497268246538791472983156853216974169754382
085000209400509008100064070020000014300040680500700302008270030053006900006091000,685137249437529168192864573829653714371942685564718392918275436753486921246391857
350200048840360000001000007480500000039070500075043020000000960060852001024100300,357219648842367159691485237486521793239678514175943826518734962963852471724196385
700064009032010800100300502090700000004003080060580400056000143000059700278000006,785264319632915874149378562891746235524193687367582491956827143413659728278431956
005400089803760005006020000060010030000870910079300400037005100090000050500003024,725431689813769245946528371268914537354876912179352468437285196692147853581693724
200093150008000007050004090005032901091850040430600700060078300000000000809001026,246793158918526437357184692785432961691857243432619785564278319123965874879341526
904600308800400052005702006090005030701024005000807400000519064006000090500300720,924651378867493152315782946498165237731924685652837419273519864146278593589346721
004000700328104900050060001001006805500040270000900000600307020910002060870005490,164539782328174956759268341491726835536841279287953614645397128913482567872615493
020508100000794000938062000000040098600071240005600003184000076300080020056000034,427538169561794382938162457712345698693871245845629713184253976379486521256917834
500100060040030710708000005060008200901020007002070680200080409000056308030942000,523197864649835712718264935467518293981623547352479681276381459194756328835942176
600030000004006150080920030090400301010008000250700096800005700027000504300160029,672531948934876152581924637796452381413698275258713496869245713127389564345167829
000080070005001346007400108000204819940806200030000000100960003083050024702000050,419683572825791346367425198576234819941876235238519467154962783683157924792348651
730508000008069500000710000102000065670302090000000040900046008020900056340080720,739528614218469573465713982192874365674352891583691247957246138821937456346185729
030080700000500460642037800010806000007100205004009010108020607005000039300090020,531684792789512463642937851213856974967143285854279316198325647425768139376491528
400007018508209070076003590930080001800090742000061000025000000007100960040070003,493657218518249376276813594934782651861395742752461839125936487387124965649578123
002865000300100065400209100009000002000053070867400900900604008085090040120000030,712865394398147265456239187539786412241953876867421953973614528685392741124578639
020009008500030900400608032260700001005800070089004006003020040917400600000150803,326549718578231964491678532264795381135862479789314256853926147917483625642157893
400230000260805001059007040520300000000102608003080009800060407906578200105000900,481239765267845391359617842528396174794152638613784529832961457946578213175423986
070149020006800050310020000409500080600008700820016490040003007005060943900700200,578149326296837154314625879439572681651498732827316495142983567785261943963754218
300902060097000082028054013700369040000070500009205800054601070036040009002000000,341982765597136482628754913785369241213478596469215837954621378836547129172893654
060070000001800053573002064037009100000025346000040078020100000708006500945200080,864573219291864753573912864437689125189725346652341978326158497718496532945237681
000250004073060000800000963300801402208390007090000050100009240026700100904600080,619253874473968521852147963365871492248395617791426358187539246526784139934612785
006071020903000006008500407000820503000006702049050010610002000500407900307010080,456371829973248156128569437761824593835196742249753618614982375582437961397615284
007012800320006407040300060000865000100090300200007954804020105603700008000509000,567412839328956417941378562439865721175294386286137954894623175653741298712589643
020600004075900032040080710000203085008410000100050009004069003090870600710000050,821637594675941832349582716467293185958416327132758469584169273293875641716324958
307200060005009310000048970900070620200800100006104830000005000850630000621000040,397251468485769312162348975918573624243896157576124839739415286854632791621987543
180604700000000025900730000603010007004050690007409180568000200700840906020000010,185624739376981425942735861693218547814357692257469183568193274731842956429576318
004807009000032407806109500590000000001400003032068000140700005009001600703500208,324857169915632487876149532597213846681475923432968751148726395259381674763594218
500020710004950000800063200649080500300000000070510640016200098000031027700400000,563824719124957836897163254649382571351746982278519643416275398985631427732498165
007000109809040603400203005006020900024905087300081000500600012603070008070400000,237856149859147623461293875786324951124965387395781264548639712613572498972418536
090021067276050040008000300009000001410063000000084970040010029000008050705406003,394821567276359148158647392689572431417963285532184976843715629961238754725496813
900400503400100087072030490016700000000020050590308016820007060030000908000500040,981476523453192687672835491216759834348621759597348216824917365135264978769583142
000908010600200800070040200007003000180000059250009704840106002960072035000400160,324968517619257843578341296497583621186724359253619784845136972961872435732495168
041800003002090601803005200600007532030928070074000010518000000000600940000753000,941862753752394681863175294689417532135928476274536819518249367327681945496753128
709035002000907006500140000060000801005006730042010500100429080000000243070860000,789635412421987356536142978967354821815296734342718569153429687698571243274863195
028000000900040070070080316740100509100960048802350000050001400000030091003602000,328716954961543872574289316746128539135967248892354167659871423287435691413692785
304070800050100000009208306600900005005004907000700420076835040028601500000000001,364579812852163794719248356647982135285314967931756428176835249428691573593427681
003209004067053008080700500800400706200000005000902043000600000025800107096031000,513289674467153298982746531839415726274368915651972843148627359325894167796531482
000409310006510040000080005020063500380204760001000200890001020102705003700040009,578429316936517842214386975427163598389254761651978234895631427142795683763842159
809300000000019000610200075000805004700100053030400210085000091900563020240000007,829357146457619382613248975192835764764192853538476219385724691971563428246981537
978002050000006082000010304049030067120400500300970000081000430035180000704500006,978342651413756982562819374849235167127468593356971248281697435635184729794523816
028706000040080500007149300090001000605002001082030906400600005056000809070094012,328756194941283567567149328794861253635972481182435976419628735256317849873594612
000008700210090000950020031600410070390600000700005108504000920003070610000203800,436158792217394586958726431685412379391687245742935168574861923823579614169243857
700690240200107005000020790050000010306000408009008026085060000430901800001304070,718695243293147685564823791852436917376219458149578326985762134437951862621384579
601800029037000100250000004080006000300004865710900300004328500000040016502071400,641853729937462158258197634485236971329714865716985342164328597873549216592671483
500081000900607853020000016740200001002040300083109002031905060060000007050003040,576381924914627853328594716745238691192746385683159472431975268869412537257863149
460000971079010035500400000083062010090004760600007089300290008015000002000380040,468523971279618435531479826783962514192854763654137289347291658815746392926385147
010907030765010000003800400000002007056000390002590840008245710900003000000760280,814927635765314928293856471489632157156478392372591846638245719927183564541769283
085000600004000973100004000090758204000039050000102360000570002063000400071090080,985327641624815973137964825396758214412639758758142369849576132563281497271493586
000002309700083600045000001000070000690501000810090024080039052056048100903000000,168452379729183645345967281532874916694521837817396524481639752256748193973215468
913400027007000069400500000020003100009610800800059706050840903200070008000106040,913468527587321469462597381625783194379614852841259736156842973234975618798136245
903020500010406000072850009000500070500010860000037420081974000230100008004000106,963721584815496237472853619326548971547219863198637425681974352239165748754382196
008005000420300006710000500003209107600008004050070090000406073004587910280010000,938765421425391786716842539843259167679138254152674398591426873364587912287913645
078009106054070030000600000006508003500001940010340205003004080201005000900820370,378459126654172839192683457426598713537261948819347265763914582281735694945826371
300000685298405007000001000600200010720000093009804500850000302010702960000630400,341927685298465137567381249685293714724516893139874526856149372413752968972638451
015600009000147038840009000000006000420000005503200096000000010768002000001784300,315628749692147538847539621179456283426893175583271496234965817768312954951784362
845300600900706002020500410060470800100003060078021009050080000300104205700000908,845312697931746582627598413563479821192853764478621359254987136389164275716235948
000030009076200000804001205010490300002070058937080001023540007000006000145000083,251834769376259814894761235518492376462173958937685421623548197789316542145927683
600208000938050000000090401150000093300510070042089000000700030800061502000002067,614278359938154726527693481156427893389516274742389615261745938873961542495832167
000302000360008009801049570050000301002507048946800007590430600004090100600000000,479352816365178429821649573758924361132567948946813257597431682284796135613285794
400700060020514080753000900000006702900430000810009400040901500000600103075028000,481793265629514387753862914534186792962437851817259436346971528298645173175328649
040016020900000010206904307003060480070030105004208000080570040001090730620800000,745316829938725614216984357593167482872439165164258973389571246451692738627843591
080006107420000006507000080009800004076509038000063501018095020094070000200010400,983256147421987356567134982359821764176549238842763591718495623694372815235618479
064003000000120070150049360000090040702600109010007803900004018000005007836702400,264573981398126574157849362583291746742638159619457823975364218421985637836712495
085040020000003007000980063400600008750300090006071050200150409007200300091000680,385746921629513847174982563412695738758324196936871254263158479847269315591437682
600100040083005200000080105500609820020000954804020001007930500460008003000060090,675192348183475269942386175531649827726813954894527631217934586469258713358761492
054809600000043009000000520300000015708006203000071040070030908061004000080962000,154829637627543189839617524346298715718456293295371846472135968961784352583962471
020940100000061009000200700000080067034000080710050200506010908102004305400870000,825947136347561829961238754259183467634729581718456293576312948182694375493875612
061007050430500908000000030006290700200010040105470060500000014900006820087020300,861937452432561978759842136346295781278613549195478263523789614914356827687124395
300020708400008000080036052020079840001600305700140000000003960593000200067014000,356421798472598136189736452625379841941682375738145629814253967593867214267914583
600000930000084000095200107200090600040301702930070840004100000300067051078003060,682715934713984526495236187257498613846351792931672845564129378329867451178543269
300059401068374050090000000007006000506130009004800703001040200000902500080061070,372659481168374952495218637837496125526137849914825763651743298743982516289561374
900000600004350729500870000402590006691000008000031400008103050050400201067020000,973214685814356729526879314432598176691742538785631492248163957359487261167925843
062005008070492003309000010080700060006130502000000407030070006001803090800520041,462315978178492653359687214283754169746139582915268437534971826621843795897526341
001600300000080762020350090006023001709008050030901406540000000000040809308706020,871692345953184762624357198486523971719468253235971486542839617167245839398716524
394000001007006504008001029530802160410030000002000050970605840060780930000020000,394258671127396584658471329539842167416537298782169453973615842261784935845923716
000086005790042060108030000600000407000015020002600980406200030800004170230058090,324986715795142863168537249613829457987415326542673981476291538859364172231758694
030840000002100706108000049070003500090682000000005638641070200020000004307500001,739846125452139786168257349876413592593682417214795638641978253925361874387524961
300159260107020450006000008040008030700930000008017005210004009000600002800075310,384159267197826453526743198942568731751932846638417925215384679473691582869275314
710000290004209031050360800000830650000007003900016072680002000001040000070050968,713485296864279531259361847127834659546927183938516472685792314391648725472153968
408300000050090010072056008000080030900002000010007460000004020306800105021500809,498371256653298714172456398264185937937642581815937462589714623346829175721563849
019820003003000620680705400100000200030600047500010006060290005200103780070004900,419826573753941628682735491146378259938652147527419836864297315295163784371584962
090206043007590600001030008048051009500000007006304020700000950004020801069070000,895216743437598612621437598248751369513962487976384125782143956354629871169875234
540008026007004008000301900081609305000030090360040007070000003200580010698700400,543978126917264538826351974781629345452837691369145287175492863234586719698713452
790000218160003007504000030047001002920600500000200086000540003001708000000006074,793465218162983457584172639647851392928637541315294786876549123431728965259316874
000780009000402015357000040560020400090310800008060032016000000800009000234806100,421785369689432715357691248563928471792314856148567932916273584875149623234856197
400300080087060000001082407050670038200040600070010590002056019000900002310000750,426397185587164923931582467154679238293845671678213594842756319765931842319428756
083040000100070060000100905400030200029050001308006047005003400201008650934007008,583649712192375864746182935457831296629754381318926547865213479271498653934567128
017000200500000374028060050102039580060002090000645000003081000050490027000070109,317954268596128374428367951142739586765812493839645712973281645651493827284576139
054070003070506109809302000002003670510700300000008002308900041600085007090400020,154879263273546189869312754482193675516724398937658412328967541641285937795431826
005020601030070008089000300000003052700049000102085009508000007046500083020006140,475328691631974528289651374894163752753249816162785439518432967946517283327896145
008651000400009050002300098010000700976502030800000029020100003709804006500063470,398651247467289351152347698213498765976512834845736129624175983739824516581963472
809030600010700030470001005960800000380459100020007040500100803730900026000520004,859234671216785439473691285964812357387459162125367948542176893731948526698523714
200000630509038000010906070045072900073005108000000000006200501002840006190053740,287514639569738214314926875845172963973465128621389457436297581752841396198653742
010620049950003000400005237800230406000001050109000008000480020736050000000097100,317628549952743681468915237875239416643871952129564378591486723736152894284397165
006075301080000070700094000047008006200000849010000023001059200092037168030000050,426875391189362475753194682347928516265713849918546723871659234592437168634281957
005800093008004016627000800063097000080010540000200000010046305900300480700520000,145862793398754216627139854563497128289613547471285639812946375956371482734528961
810030094007060508000029100005040263390050000000600700600008070240000810100295300,812537694937164528564829137785941263396752481421683759653418972249376815178295346
001000002000891700600040390003270000908060105500010043007000604800304500012007800,791536482234891756685742391143275968928463175576918243357189624869324517412657839
040091070030008000590000600000070520304650901802049060006080703710200000900006450,648391275237568149591427638169873524374652981852149367426985713715234896983716452
000000080000603201700050096860100000901008027327460050000821003690700000080300045,236917584459683271718254396865172439941538627327469158574821963693745812182396745
004360000090200061500800070700003506086020410251070800010900702000056090008410003,124367985897245361563891274749183526386529417251674839615938742432756198978412653
640070020805040390100200400009000004002500068001623050070301002006400905000009000,643978521825146397197235486569817234732594168481623759978351642316482975254769813
003000000040070320017930850000007039430062007508040600050800100600420900000050060,863215794945678321217934856126587439439162587578349612752896143681423975394751268
007090100030020040040080602070305089504860000001000700056030024920400070008900056,267594138839621547145783692672315489594867213381249765756138924923456871418972356
040068003003900005010070020800520069032000010406100050009410006600080200027003940,745268193263941785918375624871524369532896417496137852389412576654789231127653948
080000030500060021012000490070804019004700000038021005020370000007009060640158300,486912537593467821712583496275834619164795283938621745821376954357249168649158372
064000001000203700009010005010308900005090207200650018030100009806005040041070060,764589321158263794329714685417328956685491237293657418532146879876935142941872563
700300800206040000000105000095000200000600084308201070024730100860009530910008067,751362849286947351439185726695874213172653984348291675524736198867419532913528467
780100000300400720412000900000806050275000008090700030800937460060040009040508300,789123546356489721412675983134896257275314698698752134821937465563241879947568312
490708006000041000001200308850010000009000210700634009040507030030000562920060007,493758126286341795571296348854912673369875214712634859648527931137489562925163487
002000080604000501700106000006052004430700690008000007000824700901070340000091065,312547986684239571759186423176952834435718692298463157563824719921675348847391265
034690502259300000000000000000237008900106020700080604002008140640000085000000739,834691572259374861176825493461237958985146327723589614392758146647913285518462739
039001507200000000058603004346007050005004091700028300610095003004800200000000079,439281567267459138158673924346917852825364791791528346612795483974836215583142679
405136000720000830609000001203000100000405069000710004900847600008092450070500020,485136792721954836639278541243689175817425369596713284952847613168392457374561928
040700080302600107000052000037000240008090710410008903085301020094020065060000000,641739582352684197879152634937516248528493716416278953785361429194827365263945871
060008030035040780000051009040000010901000203570090608006024070000900506008706004,469278135135649782827351469642835917981467253573192648396524871714983526258716394
079281040000007260503006000485900000902075001000020080050040090001300608700062300,679281543814537269523496817485913726962875431137624985356748192241359678798162354
001008200640037050300542000900013700006000092000800301420070006800005070507609003,751968234642137958398542617984213765136754892275896341429371586863425179517689423
690051007040706020001080003100632080700000530008400906000000001300807200920100450,692351847843796125571284693159632784764918532238475916486529371315847269927163458
000240070002065000036000058200078019105006030000059400040000903003010000087902006,859243671712865394436791258264378519195426837378159462641587923923614785587932146
085720060003000090090084100600105002029630040804000050041090520700206039000000807,185729364473561298296384175637145982529638741814972653341897526758216439962453817
060091000403800002209035708008009040500608203106700000040000050070920010000573900,867291435453867192219435768728359641594618273136742589942186357375924816681573924
800050001049000000700348500003006079427009100086000230000265000010000465000080703,832957641549612387761348592153426879427839156986571234374265918218793465695184723
027003806608004000900002075100040309060000008003270040040100000709530200580067090,427953816658714932931682475175846329264391758893275641346129587719538264582467193
907000040016230008300049005230500010100400870009603004040007200501020000008100609,957861342416235798382749165234578916165492873879613524643987251591326487728154639
